caso,H,n_aciertos
4,0.8702290979524684,1
1,0.985567466337198,3
2,0.9713107216099232,1
3,0.9838590155898043,3
4,0.9924199677440759,2
1,0.8437312286500857,2
2,0.9085534952560128,1
3,0.9379235051475951,3
4,0.9783418548745877,2
1,0.9472351627386426,3
2,0.9020742162773744,3
3,0.8730854735266305,3
4,0.8562540127764087,1
1,0.9015057193772692,3
2,0.8185735860948264,2
3,0.9748830897462037,3
4,0.9734193311861066,1
1,0.8736399683733168,1
2,0.8268759539346658,3
3,0.8712403331226288,3
4,0.9172405924043865,3
1,0.9339940299082482,2
2,0.9826301639446198,3
3,0.9482803457986011,3
4,0.949701216438411,3
1,0.9419886515137317,3
2,0.9075832629162602,1
3,0.9776112631792077,3
4,0.9327545166146347,2
1,0.9133571734708937,3
2,0.8880139215425096,1
3,0.9114082034787215,3
4,0.6506741365805195,1
1,0.9599192649805599,3
2,0.9693032921441053,0
3,0.9091418717769738,3
4,0.9963355319959452,3
1,0.9105571786408583,3
2,0.6876808432094073,1
3,0.946082405582446,3
4,0.9826836564839496,3
1,0.9964258036208105,3
2,0.9142357601935542,2
3,0.9625713918211806,3
4,0.9089460785096519,2
1,0.9481964230199843,3
2,0.8950493589786406,3
3,0.9172405924043865,3
4,0.8286968083015281,2
1,0.8989703946686682,3
2,0.9687247436402965,2
3,0.9598442687963382,3
4,0.9444951741452061,3
1,0.8358127445169066,3
2,0.9450300319636985,2
3,0.9893166934239445,3
4,0.9168337871394929,3
1,0.9106645111089537,3
2,0.9151380465338986,2
3,0.967765401933314,3
4,0.9417346261113358,1
1,0.9041116874399233,3
2,0.9083038467385367,1
3,0.8044971502446119,3
4,0.9360847109776411,2
1,0.8731514230940003,3
2,0.9327052192340417,1
3,0.9196714781209983,3
4,0.8917000815076966,2
1,0.9419886515137317,3
2,0.927837400664412,1
3,0.84990337456564935,1
4,0.9475127458801378,3
1,0.9690516479865396,3
2,0.8511755451158372,3
3,0.8358127445169066,0
4,0.8917673744534986,2
1,0.8837000833697319,3
2,0.9970596674123373,1
3,0.9827471673821647,3
4,0.9173259555025475,3
1,0.9970596674123373,3
2,0.9601654134309711,1
3,0.9206198357143051,3
4,0.8661133031162818,3
1,0.9389408817802554,3
2,0.9474843895145925,2
3,0.9339660662305145,3
4,0.9874491379648207,3
1,0.8156200630405979,3
2,0.9836155676144476,1
3,0.8457122030432711,1
4,0.9464176274729597,1
1,0.9145182258700975,3
2,0.7960703364513466,2
3,0.9841446667726544,3
4,0.8449566513867671,1
1,0.9167182866221774,2
2,0.8420384869622277,3
3,0.9911021137777197,3
4,0.9658865460554672,2
1,0.6780289380685735,3
2,0.9894894467985678,2
3,0.9429097940260965,2
4,0.9877756484353132,3
1,0.9523297299592307,3
2,0.8837853494235401,1
3,0.9176254077772827,3
4,0.9520903566147753,3
1,0.9339660662305145,3
2,0.8881918139250986,3
3,0.9713107216099232,0
4,0.8963648509956083,3
1,0.9853727910455208,3
2,0.8706511635187333,3
3,0.9331034122951568,3
4,0.9560925879347257,3
1,0.9858266262773163,3
2,0.9251490237038599,1
3,0.9630929280627832,3
4,0.9720026364292838,2
1,0.9008864879203622,3
2,0.8327745092691842,2
3,0.8264789086103005,3
4,0.9877672620529525,3
1,0.867063234675975,3
2,0.8620220977283417,3
3,0.9860168926229289,3
4,0.9716678132450962,3
1,0.9768153136967606,3
2,0.8409781052838631,3
3,0.8881262769242692,2
4,0.9858266262773163,3
1,0.9500349069566864,3
2,0.9586821929244638,1
3,0.9514304927868256,3
4,0.9967707810383131,2
1,0.7768588836772262,3
2,0.9744533695056468,2
3,0.9910608051823211,3
4,0.9611267145873331,1
1,0.8083527117829811,3
2,0.9637027516817075,0
3,0.9680417045230006,3
4,0.9953779548182277,3
1,0.8803465478065794,3
2,0.9918230361897056,2
3,0.9554524262799172,3
4,0.8570901614949595,3
1,0.8665110605144356,3
2,0.947177243251909,3
3,0.9136366912155081,3
4,0.9373137955539977,3
1,0.9445113717563274,2
2,0.9659343351476996,1
3,0.9372305632161296,3
4,0.9848323797687023,2
1,0.9026892196291858,3
2,0.9755039966949196,2
3,0.8649772744833051,3
4,0.9962389292221956,3
1,0.9415964547761312,3
2,0.9239502358695199,1
3,0.8157574610939697,1
4,0.9085941301374874,2
1,0.885732146450275,2
2,0.9850706203615299,1
3,0.9593721725983222,2
4,0.9744448403897288,2
1,0.9912277399573749,3
2,0.9162303386998127,1
3,0.9106645111089537,3
4,0.9165161747947953,3
1,0.8482134284857767,3
2,0.9222128747132299,1
3,0.9939930847604567,3
4,0.9490543643415597,2
1,0.8960347171241666,3
2,0.9978019000399799,3
3,0.8632994136736828,3
4,0.8721249771510846,3
1,0.8321836729690286,2
2,0.8184178534541822,2
3,0.984888245625538,3
4,0.8414762554641344,3
1,0.9677114062396964,3
2,0.9184338044559001,1
3,0.980115300004323,3
4,0.9355540374050645,1
1,0.9879177029023342,3
2,0.9056185178648963,2
3,0.9465333921270197,3
4,0.8778343875710299,3
1,0.9377028969688829,3
2,0.9814976222716137,2
3,0.8712570509180814,3
4,0.9513922829860072,3
1,0.9641025733741879,3
2,0.9727077157938624,2
3,0.9412590806411602,2
4,0.9101823813017114,3
1,0.9408092166212932,3
2,0.9163896903369322,3
3,0.9828543338256437,3
4,0.9928267049912013,3
1,0.8785063147577614,3
2,0.926935290549927,1
3,0.9523297299592307,3
4,0.8922334881529466,3
1,0.9735388020244709,3
2,0.9287390865371525,1
3,0.9782001019266439,3
4,0.9873886697384618,2
1,0.8722208507618189,3
2,0.9134234345861951,3
3,0.9281692228798174,3
4,0.9543135516164991,0
1,0.8812391756396074,3
2,0.9694291344807996,1
3,0.9056185178648963,3
4,0.8747862559546303,1
1,0.9656336071428252,3
2,0.8609922711622383,3
3,0.9543470605876122,3
4,0.9543135516164991,2
1,0.968344052201049,3
2,0.9647231116848749,3
3,0.7984424334903678,2
4,0.9960839678827536,3
1,0.8659005020152687,3
2,0.9906827310404916,1
3,0.8734647755494562,3
4,0.9405577989631957,3
1,0.8887464132159633,2
2,0.9602166171882868,2
3,0.9515136307279427,3
4,0.9206198357143051,1
1,0.8822438489751643,3
2,0.9879177029023342,2
3,0.9386159087187165,3
4,0.839633046528393,1
1,0.9556263623492485,3
2,0.96999457175363,2
3,0.9890933653944795,3
4,0.9263167555136542,1
1,0.9444433679188272,3
2,0.9781477166546747,1
3,0.9689650714944733,3
4,0.9216124027287593,3
1,0.8813702440455439,3
2,0.9482934042365836,1
3,0.9918905731460307,3
4,0.8822475002478419,1
1,0.9224782187021318,0
2,0.8711499567658092,1
3,0.9568830873849072,3
4,0.9870296937811092,3
1,0.859625951037139,3
2,0.9125685793223939,3
3,0.9135107780228033,3
4,0.872616047773577,3
1,0.9691920735224807,3
2,0.9454005887525758,1
3,0.8814329993480181,3
4,0.9387056035545471,2
1,0.962846769114531,3
2,0.915250700422221,2
3,0.9573504028057671,3
4,0.9276557516936984,3
1,0.8175195311866704,2
2,0.9724499398242931,1
3,0.9507269107073124,2
4,0.8841545224979304,3
1,0.9625159623131658,3
2,0.9685471431006735,2
3,0.927837400664412,3
4,0.6749558372202298,3
1,0.9876728268597097,3
2,0.928313189717919,2
3,0.8863882802236237,3
4,0.8198746470064715,1
1,0.9665133331142423,3
2,0.9970202965600267,2
3,0.9798511931130527,3
4,0.8659945577329409,3
1,0.9949671453369228,3
2,0.8756100990989737,1
3,0.8331386695251413,3
4,0.9017287586091102,3
1,0.8881918139250986,3
2,0.8460698733050841,2
3,0.9443449840521437,3
4,0.9583692656719232,1
1,0.962846769114531,3
2,0.8320914769110641,3
3,0.9854250433684774,3
4,0.9073877507761329,1
1,0.9903962382707074,3
2,0.9445113717563274,1
3,0.8873374663353638,2
4,0.9869209914747654,3
1,0.9984506550620339,3
2,0.9183843899839393,1
3,0.8770978421099027,3
4,0.9571650426854815,1
1,0.9658596581350245,3
2,0.9781606793504704,1
3,0.9694019278374316,3
4,0.9863531508247552,3
1,0.9041401282414065,3
2,0.9179720140242987,1
3,0.8778489295864429,2
4,0.9780668159527324,3
1,0.9935648413963413,3
2,0.9354717958269883,1
3,0.8700626527692306,3
4,0.9464147822784515,2
1,0.9910464930080095,3
2,0.9683787372870547,1
3,0.9092039104133578,3
4,0.9996628119020712,3
1,0.9886263564521548,3
2,0.993882933905085,1
3,0.821782870813377,3
4,0.9970596674123373,2
1,0.8578231271917528,3
2,0.9437714600073518,0
3,0.9418461154003777,3
4,0.846894410986021,3
1,0.7629051142159883,2
2,0.9731973693218061,3
3,0.9973293633945827,3
4,0.9977084009020047,3
1,0.88486452975738,2
2,0.9824917683574311,3
3,0.9829776786091635,3
4,0.9077556599985013,1
1,0.8803045570688279,3
2,0.8555654996834836,3
3,0.9874520308893223,3
4,0.941150402227747,2
1,0.9884080573736943,3
2,0.9978905192555038,1
3,0.9563122945329281,3
4,0.9735910151850038,3
1,0.8059349542994126,3
2,0.9891121152087413,2
3,0.9829448863161558,3
4,0.8968949798232917,3
1,0.9837302490191278,3
2,0.9456067714552411,2
3,0.7675182702000318,2
4,0.9841176224203152,3
1,0.9642934129442273,3
2,0.9575989857940128,1
3,0.925380342441059,3
4,0.965818467002042,1
1,0.9280739169592782,3
2,0.9415741087566918,2
3,0.9744533695056468,3
4,0.9433289738590254,3
1,0.9823377807251229,3
2,0.9756094724221953,2
3,0.9991333120238958,3
4,0.7876891493830054,3
1,0.9993656466540993,3
2,0.7710832391996842,1
3,0.9228575934929428,3
4,0.9472845412854907,1
1,0.9721661580387566,3
2,0.9823516422819218,2
3,0.8091393577877509,3
4,0.8366680755922806,2
1,0.9752944028012619,3
2,0.9820955762515311,3
3,0.8808122564502001,3
4,0.8943322795105244,2
1,0.9553197152865787,3
2,0.9826301639446198,1
3,0.9915323997298832,3
4,0.9615340454583159,3
1,0.7895640605470995,3
2,0.9365730693714157,1
3,0.9685896479481555,3
4,0.9680522212633254,3
1,0.9668211416172395,3
2,0.7105434227304707,1
3,0.9220374162838173,3
4,0.8326654372658082,3
1,0.9423000243469175,2
2,0.7078441830266096,2
3,0.9674311659642734,3
4,0.9515578016837567,2
1,0.9330150685827246,3
2,0.74150115582627385,3
3,0.9950385347885092,3
4,0.8913642308786306,2
1,0.8708025922819764,2
2,0.990144976459242,2
3,0.9562716184481169,3
4,0.8587052853570617,2
1,0.8647354492480263,0
2,0.9850706203615299,2
3,0.8932307189354359,3
4,0.9044457428297755,2
1,0.9974397651453409,3
2,0.9197014337237522,2
3,0.9949763721992634,3
4,0.9558817140138043,2
1,0.9481964230199843,2
2,0.9291306469112852,1
3,0.9839830512672515,3
4,0.8912160490982814,2
1,0.9189900464321514,2
2,0.9765754380755726,2
3,0.8751938631380018,3
4,0.9583705039352018,2
1,0.9846774857113381,3
2,0.9658865460554672,3
3,0.989269737048315,3
4,0.899282908728256,1
1,0.8828144014504666,3
2,0.8033437314357736,3
3,0.9850779776776185,3
4,0.9314343899959423,1
1,0.9646425680600511,3
2,0.9509184711628298,1
3,0.9406975829104216,3
4,0.8352844646705766,1
1,0.949701216438411,2
2,0.9987362168114963,3
3,0.8281306259327342,0
4,0.9583705039352018,3
1,0.8527924884900406,3
2,0.8482134284857767,3
3,0.9776679605054266,3
4,0.9335459102197726,2
1,0.9715547930976597,3
2,0.8202637164846754,3
3,0.9895924202207385,3
4,0.9850990143485218,3
1,0.888434809309553,3
2,0.9570677876436956,2
3,0.8899174233933109,3
4,0.9124514944516302,1
1,0.9445985002763188,3
2,0.9809265407235722,1
3,0.9543170342809552,3
4,0.9352862928743539,3
1,0.9698199052689519,3
2,0.7477457683525577,2
3,0.9353568972072666,3
4,0.9864491382208699,3
1,0.9775374935774288,3
2,0.8927379054659982,2
3,0.9583705039352018,3
4,0.9965388559219917,3
1,0.9320475174796453,3
2,0.9924309524879408,1
3,0.9091326123259628,3
4,0.8512597084669407,2
1,0.9629193488204575,3
2,0.8612455173212468,1
3,0.8938002090371384,3
4,0.984951757002293,3
1,0.9843178013583294,3
2,0.9505110700097074,2
3,0.875576758715204,2
4,0.8426963195700532,3
1,0.9314139296464646,3
2,0.9425120491924592,1
3,0.9347643250118798,3
4,0.9228469723145998,3
1,0.9325854858431046,3
2,0.9617140081993407,2
3,0.959628586416042,3
4,0.8887161360764679,3
1,0.971504082847642,3
2,0.8677977029696183,2
3,0.867929239513388,3
4,0.9189900464321514,3
1,0.9954084471558957,3
2,0.9866420832214056,2
3,0.7732987118908473,1
4,0.9435794406736079,1
1,0.8570901614949595,2
2,0.9280739169592782,2
3,0.9727766372550527,3
4,0.8294393229816258,3
1,0.8362683529127917,3
2,0.8203314856325875,2
3,0.9506825074900299,3
4,0.8852202976556571,3
1,0.9952701596369318,3
2,0.9898419156208604,2
3,0.9334633805691741,3
4,0.9971540103705021,2
1,0.8811156556565691,3
2,0.9179915762181322,1
3,0.8602605250529958,1
4,0.9607621910361132,3
1,0.9894360138608582,3
2,0.886205796419798,2
3,0.9188901638299518,3
4,0.9341926720836974,2
1,0.9565826682888482,3
2,0.990978064785177,1
3,0.906825637244972,3
4,0.8379083087397412,1
1,0.9935791317825198,3
2,0.8763579704665069,1
3,0.9415741087566918,3
4,0.8929352898779307,2
1,0.9149756743926466,3
2,0.9628538653170985,2
3,0.9357483983608259,3
4,0.9798180396793132,2
1,0.8620220977283417,1
2,0.84623594293582,2
3,0.9977084009020047,3
4,0.8035842605086765,3
1,0.9618808070677881,3
2,0.9424334398372718,1
3,0.8635377604685324,3
4,0.9400838260066304,1
1,0.7398131356631924,2
2,0.9739849522844551,1
3,0.9635171134353822,3
4,0.9242966106582892,2
1,0.9929929191433557,3
2,0.9061603476006518,2
3,0.9152153491241771,3
4,0.9553197152865787,3
1,0.8238230042948023,0
2,0.9122634608665136,3
3,0.9781948480176201,3
4,0.9806536827079358,3
1,0.8698591891805874,3
2,0.8281306259327342,1
3,0.9102826292319562,3
4,0.8867309566254192,3
1,0.8279159778482204,1
2,0.9035592277617037,3
3,0.9526230661652664,2
4,0.9513443007785677,3
1,0.965818467002042,3
2,0.8833632726878453,2
3,0.9716651259366552,3
4,0.8540265632336712,3
1,0.9136619927110761,3
2,0.8350980529039514,1
3,0.9814541377882192,3
4,0.9105571786408583,2
1,0.9751429820810994,3
2,0.8489979087560469,3
3,0.932086921886107,3
4,0.8631120283449532,3
1,0.9964208507964247,3
2,0.9044457428297755,3
3,0.9831821855561529,3
4,0.9859591347064641,3
1,0.9795359974263659,3
2,0.8732780020059019,2
3,0.8636368464432268,3
4,0.9604315416866548,3
1,0.9953779548182277,3
2,0.9431118975138844,3
3,0.8807332511959088,3
4,0.810820019496553,1
1,0.8887311276598011,3
2,0.9943404044834654,2
3,0.9915323997298832,3
4,0.9184338044559001,3
1,0.9817764391454555,3
2,0.8683385707034645,3
3,0.9867567454956203,3
4,0.9035592277617037,2
1,0.8602605250529958,3
2,0.9593556601444506,2
3,0.9340014729369557,3
4,0.9894169248940661,3
1,0.9909212641905188,3
2,0.9362046463667988,3
3,0.992417391050408,3
4,0.9135656495475819,2
1,0.9576983409673656,3
2,0.9943799251508475,2
3,0.9722781480496874,3
4,0.8471100881071564,3
1,0.9565826682888482,2
2,0.9947122818292029,1
3,0.9966670550486785,3
4,0.8729892400586743,1
1,0.9336468829467494,3
2,0.9408341824385968,1
3,0.9119358281945746,3
4,0.911274816211769,3
1,0.8670569710683644,1
2,0.9288839945502066,1
3,0.911619893657048,3
4,0.888434809309553,2
1,0.9678241896548309,3
2,0.8905178564996012,3
3,0.9493941858875532,3
4,0.9958247219840043,3
1,0.8814538560523495,3
2,0.988411735202009,2
3,0.825026510261521,3
4,0.9808340377961403,2
1,0.9795359974263659,3
2,0.9035413800385979,2
3,0.8994371562581767,2
4,0.9789236731965,2
1,0.995990613604879,3
2,0.8660478832883336,1
3,0.9342064019134055,3
4,0.7922352516283335,3
1,0.9970816315372427,3
2,0.8783049458006166,1
3,0.8767872539657829,0
4,0.9850706203615299,3
1,0.934024038502487,3
2,0.9938491672010309,2
3,0.8402474566489782,3
4,0.9136619927110761,3
1,0.9338697179769989,3
2,0.975479905820783,3
3,0.7395422310733475,2
4,0.958073175778217,1
1,0.9393426878662646,3
2,0.9732193155737741,3
3,0.9848908159549825,2
4,0.9305069050883062,3
1,0.9397296598091693,3
2,0.9722450515696011,1
3,0.9123658164386858,0
4,0.9448712635270765,3
1,0.9455672104350705,1
2,0.8960994088662501,2
3,0.9280739169592782,3
4,0.8899359234790739,1
1,0.9343536461155246,3
2,0.9993117282352348,2
3,0.9785438166817103,3
4,0.998650496771205,3
1,0.9737244279632142,2
2,0.9128962517597012,1
3,0.9132159711781528,3
4,0.8681117045137913,3
1,0.9649618403823442,3
2,0.8206709417060039,2
3,0.9742398790867668,3
4,0.8242003368629949,1
1,0.9856684716221296,3
2,0.9934483466567303,1
3,0.9701053807171077,3
4,0.9698676666598159,1
1,0.9412590806411602,3
2,0.858885907158138,2
3,0.9874491379648207,3
4,0.9867682656747593,2
1,0.9784562382571319,3
2,0.8946416338681262,1
3,0.9346053802970651,2
4,0.9707353569916817,2
1,0.9201901304220038,3
2,0.9794878812658632,2
3,0.8734378378671719,3
4,0.9618808070677881,3
1,0.9682633109219216,3
2,0.8950411127320259,1
3,0.9281692228798174,2
4,0.9863531508247552,3
1,0.9357059735094326,3
2,0.9669227763331649,2
3,0.9455672104350705,1
4,0.9981693908885315,3
1,0.9191816482315848,3
2,0.8569019865306674,1
3,0.9554524262799172,3
4,0.8581907092680326,2
1,0.9754884613488546,3
2,0.8898674129376923,1
3,0.9748025954926409,3
4,0.9616349839474686,3
1,0.9929304026446215,3
2,0.8889679911779729,2
3,0.9949983666500087,3
4,0.9970816315372427,3
1,0.9023654248142547,3
2,0.8641153423410657,2
3,0.9974335693198638,3
4,0.900028766773315,3
1,0.9061603476006518,3
2,0.9608725204838608,2
3,0.8862026556178978,3
4,0.9557375702094865,3
1,0.9845591224187954,3
2,0.8856194615204436,1
3,0.9085534952560128,3
4,0.9688111240555239,3
1,0.9850706203615299,3
2,0.9728643756058827,2
3,0.9867457551903861,3
4,0.85321687070305,3
1,0.9454474922415821,3
2,0.9168130656663159,1
3,0.8916851638064167,3
4,0.8983910626338967,3
1,0.913643645752652,3
2,0.8693172083719349,3
3,0.9152022822564714,3
4,0.8433426540429225,2
1,0.9066527210341223,3
2,0.7854562820077893,1
3,0.9408791618294623,2
4,0.8390584815224457,3
1,0.9626809263962658,3
2,0.9702697682063475,1
3,0.9547244503323729,3
4,0.9443073643691651,3
1,0.8818874107960969,2
2,0.8367775745118418,1
3,0.852819625189457,3
4,0.979821075852288,3
1,0.8956403056385981,3
2,0.9567943265846497,0
3,0.877830986378261,3
4,0.8175195311866704,3
1,0.9496388405836331,3
2,0.9762503488490852,3
3,0.9237953803520482,3
4,0.9323544458797426,3
1,0.9555928574083642,3
2,0.969580799526856,1
3,0.9829405688181966,3
4,0.8805680969510477,1
1,0.859625951037139,2
2,0.8994618091985133,1
3,0.9013299797718787,3
4,0.8340672586950664,2
1,0.8865248793207321,3
2,0.9597652113155278,2
3,0.9585166244799623,3
4,0.9176013895707639,2
1,0.9911248740010784,3
2,0.9117057803112772,2
3,0.958411422117983,3
4,0.9450467915555961,2
1,0.9672752724550219,3
2,0.8156200630405979,3
3,0.9381304215369901,3
4,0.9676136551284847,3
1,0.9913219057392152,3
2,0.9775141356526366,2
3,0.9412590806411602,3
4,0.9333696796078522,1
1,0.9805148225154341,3
2,0.9815891739630268,3
3,0.9877756484353132,3
4,0.9630217907314806,2
1,0.9930897753947044,3
2,0.9952701596369318,2
3,0.9261422064192932,3
4,0.8665659703487077,1
1,0.9689650714944733,3
2,0.8675727932763392,3
3,0.9565826682888482,3
4,0.9874520308893223,2
1,0.9957143303436442,3
2,0.8821882372159103,2
3,0.9149756743926466,3
4,0.9961573578554627,1
1,0.9955371862169332,3
2,0.965922416535124,1
3,0.9399137992195901,3
4,0.7509001812920743,3
1,0.9729587929449587,3
2,0.9868744934391509,3
3,0.8811156556565691,3
4,0.9945398215674595,2
1,0.9609756444619221,3
2,0.9634213710150459,3
3,0.9952467469708334,3
4,0.9581614732414014,2
1,0.8498259673508519,3
2,0.9275569476668389,2
3,0.8963648509956083,3
4,0.9512031506884834,3
1,0.9551790667443745,3
2,0.9412390467661943,2
3,0.9943162498120767,3
4,0.9057926622508311,3
1,0.889967121998488,3
2,0.956785175069514,2
3,0.8215144298829613,3
4,0.9899449185263031,3
1,0.9550098770428155,3
2,0.9874896360406463,3
3,0.9994262594684702,3
4,0.8527924884900406,3
1,0.9477698459184601,3
2,0.965713065231567,2
3,0.9798511931130527,3
4,0.8940641692621243,2
1,0.9337342188132117,3
2,0.8862026556178978,3
3,0.9705401490621669,3
4,0.9913219057392152,2
1,0.9655193961975073,3
2,0.9828592743293273,3
3,0.9174775417650607,3
4,0.8805680969510477,2
1,0.9818149931573991,3
2,0.9561365961473969,3
3,0.9397423649076934,3
4,0.9915159273524454,3
1,0.9828324733131535,3
2,0.8963520211514799,2
3,0.9520903566147753,3
4,0.9935491879950303,3
1,0.9527056675359834,3
2,0.9465286685896565,2
3,0.8165827358837754,0
4,0.9659178781529664,2
1,0.8772525058493135,3
2,0.8783784410421243,2
3,0.9921448710899535,3
4,0.997862822982282,2
1,0.8578786871661439,2
2,0.9374138436504427,3
3,0.9263167555136542,3
4,0.8689295041010026,1
1,0.9228469723145998,3
2,0.9070350203431385,1
3,0.8310744019993637,3
4,0.9790874106769583,3
1,0.9168130656663159,3
2,0.9729436645905737,1
3,0.9744533695056468,3
4,0.9593373683606815,2
1,0.8570901614949595,3
2,0.9163896903369322,3
3,0.8333037769640234,3
4,0.9822319344202198,2
1,0.9827819688987024,3
2,0.8976082826337547,1
3,0.7707302498206275,3
4,0.9314360189579133,3
1,0.9643787017331666,3
2,0.8398132914159672,3
3,0.9711980011696023,3
4,0.99870759260444,3
1,0.9582882342669077,3
2,0.915250700422221,1
3,0.9864491382208699,3
4,0.8238955175928774,3
1,0.9372305632161296,3
2,0.9659893667276871,3
3,0.9179720140242987,3
4,0.8513642351920016,2
1,0.9803145049210469,3
2,0.9538983768758312,1
3,0.956787427600384,3
4,0.9335097132048122,2
1,0.8846148739279865,2
2,0.860274627742016,1
3,0.9763794231541456,3
4,0.9987003187789786,2
1,0.8704554228794381,2
2,0.9706504890808366,1
3,0.899379962869593,3
4,0.9909212641905188,1
1,0.9963714256678539,3
2,0.9145769471932931,1
3,0.8319757029410442,3
4,0.9960839678827536,3
1,0.7655268840422486,3
2,0.9669227763331649,1
3,0.7964211844666378,3
4,0.9220374162838173,2
1,0.9953539405410697,3
2,0.9734957262640891,2
