grupo,valor
R1753T,983.2865415361392
R1753T,-123.35449613858756
R1753T,-141.42563865725074
R1753T,1060.9948419955556
R1753T,577.0906282981234
R1753T,881.5625038614124
R1753T,1728.9581777377794
R1753T,-123.35449613858756
R1753T,522.6697378382481
R1753T,-120.78628997829702
R1753T,-141.41209538257732
R1753T,-104.51931228723795
R1753T,-141.41209538257732
R1753T,70.10867455720543
R1753T,-141.42112423235963
R1753T,812.6121876907995
R1753T,-141.06960101416985
R1753T,818.0305007656937
R1753T,18.572
R1753T,1098.6070237774356
R1753T,881.5625038614124
R1753T,1866.4133868230797
R1753T,70.10867455720543
R1753T,491.27141111763336
R1753T,-129.53323900625531
R1753T,-120.78628997829702
R1753T,-123.35449613858756
V1804D,258.69623160018125
V1804D,238.7465287950102
V1804D,352.9657509751016
V1804D,279.5049955470413
V1804D,1481.2928522979746
V1804D,1614.3470260300949
V1804D,1813.2810260080369
V1804D,238.8589127451678
V1804D,290.25240348273775
V1804D,352.9657509751016
V1804D,309.6702220898743
V1804D,1603.042131635529
V1804D,352.9657509751016
V1804D,1032.535094398867
V1804D,1807.7549276304576
V1804D,286.5007301959137
V1804D,907.5650284818416
V1804D,1292.7349720574766
V1804D,1567.1435503178832
V1804D,2429.8754577161917
V1804D,937.7236050867955
V1804D,358.897495563309
V1804D,238.73655388819145
V1804D,352.9657509751016
V1804D,280.2132139311714
V1804D,1245.406255848541
V1804D,937.7236050867955
V1804D,259.3889334625933
V1804D,972.4118977104349
V1804D,358.897495563309
V1804D,284.69083876980335
V1804D,239.1249102603341
V1804D,290.25240348273775
V1804D,776.3285044366911
V1804D,972.4118977104349
V1804D,776.3285044366911
V1804D,352.9657509751016
V1804D,1298.721024471697
V1804D,2320.9328504109126
V1804D,2305.097131674682
